publish_date,neg,neu,pos,compound,sentiment
2005-06-15,0.123,0.808,0.069,-0.9926,negative
2005-06-16,0.092,0.787,0.121,0.9268,positive
2005-06-17,0.118,0.786,0.096,-0.9722,negative
2005-06-18,0.059,0.814,0.126,0.9811,positive
2005-06-19,0.139,0.774,0.087,-0.9652,negative
2005-06-20,0.132,0.754,0.114,-0.7741,negative
2005-06-21,0.114,0.818,0.067,-0.9877,negative
2005-06-22,0.099,0.81,0.091,0.6654,positive
2005-06-23,0.068,0.852,0.08,0.6935,positive
2005-06-24,0.136,0.771,0.093,-0.9681,negative
2005-06-25,0.099,0.828,0.072,-0.9105,negative
2005-06-26,0.122,0.837,0.041,-0.9916,negative
2005-06-27,0.097,0.767,0.136,0.9683,positive
2005-06-28,0.124,0.824,0.052,-0.9942,negative
2005-06-29,0.131,0.803,0.066,-0.9937,negative
2005-06-30,0.101,0.818,0.081,-0.8856,negative
2005-07-01,0.053,0.883,0.063,0.5897,positive
2005-07-02,0.18,0.77,0.05,-0.9984,negative
2005-07-03,0.123,0.746,0.13,0.6597,positive
2005-07-04,0.127,0.835,0.038,-0.9822,negative
2005-07-05,0.088,0.783,0.129,0.9466,positive
2005-07-06,0.111,0.756,0.133,0.9606,positive
2005-07-07,0.128,0.786,0.085,-0.9854,negative
2005-07-08,0.063,0.857,0.081,0.8613,positive
2005-07-09,0.137,0.818,0.045,-0.9954,negative
2005-07-10,0.128,0.801,0.071,-0.9681,negative
2005-07-11,0.167,0.759,0.073,-0.9954,negative
2005-07-12,0.159,0.796,0.045,-0.9965,negative
2005-07-13,0.086,0.805,0.109,0.8565,positive
2005-07-14,0.07,0.832,0.098,0.9628,positive
2005-07-15,0.119,0.795,0.086,-0.966,negative
2005-07-16,0.11,0.854,0.036,-0.9813,negative
2005-07-17,0.136,0.763,0.101,-0.8501,negative
2005-07-18,0.079,0.827,0.094,0.6908,positive
2005-07-19,0.115,0.814,0.071,-0.9784,negative
2005-07-20,0.119,0.808,0.074,-0.9777,negative
2005-07-21,0.161,0.74,0.099,-0.994,negative
2005-07-22,0.118,0.792,0.09,-0.9105,negative
2005-07-23,0.121,0.788,0.091,-0.9514,negative
2005-07-24,0.145,0.815,0.04,-0.9839,negative
2005-07-25,0.14,0.79,0.07,-0.9827,negative
2005-07-26,0.117,0.798,0.084,-0.9495,negative
2005-07-27,0.1,0.82,0.08,-0.9157,negative
2005-07-28,0.146,0.759,0.095,-0.9623,negative
2005-07-29,0.141,0.768,0.092,-0.9785,negative
2005-07-30,0.102,0.837,0.061,-0.9739,negative
2005-07-31,0.081,0.846,0.073,-0.695,negative
2005-08-01,0.125,0.801,0.074,-0.9772,negative
2005-08-02,0.106,0.745,0.148,0.9699,positive
2005-08-03,0.087,0.84,0.073,-0.8503,negative
2005-08-04,0.148,0.768,0.084,-0.9898,negative
2005-08-05,0.124,0.794,0.081,-0.9773,negative
2005-08-06,0.101,0.853,0.046,-0.9662,negative
2005-08-07,0.164,0.766,0.071,-0.9906,negative
2005-08-08,0.114,0.843,0.042,-0.9847,negative
2005-08-09,0.166,0.768,0.066,-0.9936,negative
2005-08-10,0.075,0.827,0.098,0.9067,positive
2005-08-11,0.106,0.836,0.058,-0.972,negative
2005-08-12,0.124,0.793,0.083,-0.9783,negative
2005-08-13,0.123,0.809,0.069,-0.9798,negative
2005-08-14,0.151,0.75,0.1,-0.9623,negative
2005-08-15,0.094,0.819,0.087,-0.471,negative
2005-08-16,0.145,0.756,0.1,-0.9747,negative
2005-08-17,0.124,0.8,0.077,-0.977,negative
2005-08-18,0.147,0.786,0.067,-0.9925,negative
2005-08-19,0.104,0.831,0.066,-0.9742,negative
2005-08-20,0.109,0.811,0.08,-0.8564,negative
2005-08-21,0.064,0.819,0.117,0.9251,positive
2005-08-22,0.084,0.837,0.079,-0.5535,negative
2005-08-23,0.116,0.833,0.051,-0.9885,negative
2005-08-24,0.093,0.789,0.118,0.9434,positive
2005-08-25,0.141,0.795,0.063,-0.9943,negative
2005-08-26,0.074,0.811,0.114,0.9649,positive
2005-08-27,0.094,0.779,0.128,0.8225,positive
2005-08-28,0.125,0.769,0.106,-0.7222,negative
2005-08-29,0.168,0.749,0.082,-0.9876,negative
2005-08-30,0.093,0.838,0.069,-0.9054,negative
2005-08-31,0.201,0.651,0.148,-0.9744,negative
2005-09-01,0.103,0.832,0.065,-0.9626,negative
2005-09-02,0.117,0.799,0.083,-0.9363,negative
2005-09-03,0.09,0.847,0.063,-0.8895,negative
2005-09-04,0.084,0.795,0.121,0.9626,positive
2005-09-05,0.087,0.778,0.135,0.9847,positive
2005-09-06,0.154,0.772,0.073,-0.9946,negative
2005-09-07,0.103,0.805,0.093,-0.5312,negative
2005-09-08,0.108,0.799,0.093,-0.8257,negative
2005-09-09,0.095,0.807,0.098,0.591,positive
2005-09-10,0.132,0.794,0.075,-0.9898,negative
2005-09-11,0.103,0.801,0.095,-0.8597,negative
2005-09-12,0.119,0.796,0.085,-0.9648,negative
2005-09-13,0.113,0.82,0.067,-0.9867,negative
2005-09-14,0.14,0.789,0.07,-0.9888,negative
2005-09-15,0.118,0.808,0.074,-0.9781,negative
2005-09-16,0.144,0.793,0.064,-0.9953,negative
2005-09-17,0.144,0.754,0.102,-0.9868,negative
2005-09-18,0.187,0.747,0.066,-0.9982,negative
2005-09-19,0.151,0.787,0.062,-0.997,negative
2005-09-20,0.125,0.808,0.067,-0.9914,negative
2005-09-21,0.147,0.805,0.048,-0.9977,negative
2005-09-22,0.157,0.778,0.064,-0.9978,negative
2005-09-23,0.124,0.799,0.077,-0.9769,negative
2005-09-24,0.12,0.823,0.058,-0.994,negative
2005-09-25,0.156,0.792,0.052,-0.9983,negative
2005-09-26,0.109,0.8,0.092,-0.7074,negative
2005-09-27,0.114,0.833,0.054,-0.9931,negative
2005-09-28,0.136,0.81,0.054,-0.9965,negative
2005-09-29,0.097,0.844,0.059,-0.9874,negative
2005-09-30,0.086,0.877,0.036,-0.9737,negative
2005-10-01,0.1,0.85,0.05,-0.9854,negative
2005-10-02,0.14,0.757,0.103,-0.9823,negative
2005-10-03,0.112,0.812,0.076,-0.9632,negative
2005-10-04,0.117,0.802,0.082,-0.9818,negative
2005-10-05,0.096,0.85,0.054,-0.9823,negative
2005-10-06,0.109,0.824,0.066,-0.9803,negative
2005-10-07,0.115,0.811,0.074,-0.9627,negative
2005-10-08,0.14,0.784,0.075,-0.9942,negative
2005-10-09,0.123,0.802,0.075,-0.9901,negative
2005-10-10,0.123,0.804,0.074,-0.9924,negative
2005-10-11,0.141,0.751,0.107,-0.9836,negative
2005-10-12,0.147,0.782,0.071,-0.9947,negative
2005-10-13,0.205,0.737,0.058,-0.9986,negative
2005-10-14,0.176,0.714,0.111,-0.9963,negative
2005-10-15,0.117,0.789,0.093,-0.9545,negative
2005-10-16,0.167,0.698,0.134,-0.9895,negative
2005-10-17,0.103,0.83,0.067,-0.9794,negative
2005-10-18,0.161,0.754,0.086,-0.998,negative
2005-10-19,0.136,0.766,0.097,-0.9894,negative
2005-10-20,0.128,0.802,0.07,-0.9943,negative
2005-10-21,0.119,0.826,0.055,-0.9918,negative
2005-10-22,0.067,0.879,0.054,-0.7647,negative
2005-10-23,0.123,0.807,0.07,-0.99,negative
2005-10-24,0.182,0.734,0.084,-0.9984,negative
2005-10-25,0.109,0.8,0.091,-0.9519,negative
2005-10-26,0.162,0.767,0.071,-0.9983,negative
2005-10-27,0.099,0.816,0.085,-0.9028,negative
2005-10-28,0.096,0.837,0.067,-0.9761,negative
2005-10-29,0.166,0.773,0.061,-0.9971,negative
2005-10-30,0.155,0.748,0.097,-0.9971,negative
2005-10-31,0.129,0.813,0.057,-0.9969,negative
2005-11-01,0.142,0.794,0.064,-0.9972,negative
2005-11-02,0.149,0.802,0.049,-0.9886,negative
2005-11-03,0.123,0.795,0.081,-0.9788,negative
2005-11-04,0.1,0.762,0.138,0.9727,positive
2005-11-05,0.147,0.775,0.078,-0.9939,negative
2005-11-06,0.101,0.824,0.075,-0.9809,negative
2005-11-07,0.146,0.776,0.077,-0.9965,negative
2005-11-08,0.079,0.833,0.087,0.9507,positive
2005-11-09,0.154,0.774,0.072,-0.997,negative
2005-11-10,0.116,0.835,0.049,-0.9974,negative
2005-11-11,0.117,0.794,0.089,-0.9738,negative
2005-11-12,0.092,0.857,0.051,-0.9813,negative
2005-11-13,0.091,0.844,0.065,-0.9654,negative
2005-11-14,0.156,0.786,0.059,-0.9975,negative
2005-11-15,0.129,0.802,0.068,-0.997,negative
2005-11-16,0.123,0.8,0.078,-0.9957,negative
2005-11-17,0.116,0.809,0.075,-0.9865,negative
2005-11-18,0.121,0.784,0.095,-0.9841,negative
2005-11-19,0.116,0.82,0.064,-0.9922,negative
2005-11-20,0.173,0.766,0.061,-0.9984,negative
2005-11-21,0.144,0.775,0.081,-0.9974,negative
2005-11-22,0.155,0.751,0.094,-0.9982,negative
2005-11-23,0.122,0.78,0.098,-0.9807,negative
2005-11-24,0.1,0.823,0.077,-0.9415,negative
2005-11-25,0.138,0.764,0.098,-0.9867,negative
2005-11-26,0.133,0.836,0.03,-0.998,negative
2005-11-27,0.15,0.779,0.072,-0.9975,negative
2005-11-28,0.099,0.835,0.067,-0.9841,negative
2005-11-29,0.111,0.785,0.105,-0.9307,negative
2005-11-30,0.127,0.74,0.133,-0.7699,negative
2005-12-01,0.119,0.809,0.072,-0.9952,negative
2005-12-02,0.143,0.778,0.079,-0.9975,negative
2005-12-03,0.113,0.803,0.084,-0.9795,negative
2005-12-04,0.162,0.745,0.093,-0.998,negative
2005-12-05,0.128,0.809,0.064,-0.9952,negative
2005-12-06,0.151,0.744,0.105,-0.9944,negative
2005-12-07,0.136,0.787,0.077,-0.9977,negative
2005-12-08,0.188,0.745,0.067,-0.9995,negative
2005-12-09,0.171,0.742,0.087,-0.9982,negative
2005-12-10,0.094,0.832,0.074,-0.9318,negative
2005-12-11,0.092,0.864,0.045,-0.9806,negative
2005-12-12,0.143,0.799,0.058,-0.998,negative
2005-12-13,0.161,0.772,0.067,-0.9986,negative
2005-12-14,0.123,0.821,0.056,-0.9942,negative
2005-12-15,0.084,0.841,0.076,-0.9627,negative
2005-12-16,0.15,0.723,0.126,-0.9835,negative
2005-12-17,0.185,0.747,0.068,-0.9983,negative
2005-12-18,0.119,0.803,0.078,-0.9903,negative
2005-12-19,0.094,0.793,0.113,0.9313,positive
2005-12-20,0.125,0.801,0.075,-0.9963,negative
2005-12-21,0.114,0.831,0.055,-0.9949,negative
2005-12-22,0.143,0.79,0.067,-0.9979,negative
2005-12-23,0.126,0.774,0.1,-0.9802,negative
2005-12-24,0.098,0.83,0.072,-0.9767,negative
2005-12-25,0.167,0.741,0.093,-0.994,negative
2005-12-26,0.119,0.799,0.081,-0.9903,negative
2005-12-27,0.161,0.75,0.089,-0.9979,negative
2005-12-28,0.14,0.758,0.102,-0.9879,negative
2005-12-29,0.098,0.844,0.058,-0.9867,negative
2005-12-30,0.084,0.88,0.036,-0.9839,negative
2005-12-31,0.13,0.776,0.094,-0.9844,negative
2006-01-01,0.117,0.772,0.111,-0.9631,negative
2006-01-02,0.154,0.791,0.054,-0.9984,negative
2006-01-03,0.168,0.76,0.073,-0.9987,negative
2006-01-04,0.143,0.765,0.092,-0.9953,negative
2006-01-05,0.119,0.81,0.071,-0.9937,negative
2006-01-06,0.108,0.82,0.073,-0.984,negative
2006-01-07,0.088,0.819,0.092,0.7943,positive
2006-01-08,0.106,0.826,0.067,-0.9802,negative
2006-01-09,0.126,0.825,0.049,-0.9981,negative
2006-01-10,0.131,0.804,0.065,-0.996,negative
2006-01-11,0.139,0.786,0.075,-0.9963,negative
2006-01-12,0.141,0.762,0.097,-0.9948,negative
2006-01-13,0.14,0.792,0.067,-0.9977,negative
2006-01-14,0.087,0.814,0.1,0.9115,positive
2006-01-15,0.18,0.746,0.074,-0.9987,negative
2006-01-16,0.112,0.818,0.07,-0.9934,negative
2006-01-17,0.162,0.773,0.064,-0.999,negative
2006-01-18,0.109,0.838,0.053,-0.9948,negative
2006-01-19,0.12,0.809,0.072,-0.9938,negative
2006-01-20,0.115,0.804,0.082,-0.9787,negative
2006-01-21,0.101,0.824,0.075,-0.9811,negative
2006-01-22,0.133,0.769,0.099,-0.9826,negative
2006-01-23,0.136,0.744,0.119,-0.9616,negative
2006-01-24,0.115,0.823,0.063,-0.9957,negative
2006-01-25,0.108,0.803,0.088,-0.9687,negative
2006-01-26,0.121,0.811,0.069,-0.9912,negative
2006-01-27,0.089,0.842,0.069,-0.9119,negative
2006-01-28,0.111,0.827,0.062,-0.9943,negative
2006-01-29,0.091,0.855,0.055,-0.9836,negative
2006-01-30,0.112,0.817,0.072,-0.9872,negative
2006-01-31,0.133,0.801,0.066,-0.9972,negative
2006-02-01,0.114,0.792,0.094,-0.9528,negative
2006-02-02,0.133,0.774,0.093,-0.9911,negative
2006-02-03,0.102,0.846,0.052,-0.9934,negative
2006-02-04,0.112,0.811,0.077,-0.9707,negative
2006-02-05,0.106,0.811,0.083,-0.9829,negative
2006-02-06,0.134,0.785,0.081,-0.9958,negative
2006-02-07,0.127,0.811,0.062,-0.9955,negative
2006-02-08,0.152,0.788,0.06,-0.9976,negative
2006-02-09,0.089,0.835,0.076,-0.8912,negative
2006-02-10,0.141,0.789,0.069,-0.9951,negative
2006-02-11,0.114,0.808,0.078,-0.9921,negative
2006-02-12,0.137,0.774,0.09,-0.9947,negative
2006-02-13,0.113,0.809,0.078,-0.9822,negative
2006-02-14,0.098,0.818,0.085,-0.9285,negative
2006-02-15,0.156,0.784,0.06,-0.9981,negative
2006-02-16,0.087,0.843,0.07,-0.937,negative
2006-02-17,0.127,0.811,0.061,-0.9967,negative
2006-02-18,0.156,0.778,0.066,-0.9979,negative
2006-02-19,0.136,0.791,0.073,-0.9965,negative
2006-02-20,0.137,0.781,0.082,-0.9938,negative
2006-02-21,0.108,0.816,0.076,-0.9859,negative
2006-02-22,0.196,0.738,0.066,-0.9992,negative
2006-02-23,0.096,0.868,0.036,-0.9917,negative
2006-02-24,0.168,0.752,0.08,-0.998,negative
2006-02-25,0.112,0.806,0.083,-0.9803,negative
2006-02-26,0.133,0.78,0.087,-0.9914,negative
2006-02-27,0.131,0.796,0.072,-0.9963,negative
2006-02-28,0.109,0.819,0.073,-0.9822,negative
2006-03-01,0.116,0.811,0.072,-0.9922,negative
2006-03-02,0.152,0.761,0.087,-0.9973,negative
2006-03-03,0.136,0.776,0.088,-0.9922,negative
2006-03-04,0.09,0.824,0.086,-0.3156,negative
2006-03-05,0.14,0.786,0.073,-0.9961,negative
2006-03-06,0.096,0.839,0.065,-0.9748,negative
2006-03-07,0.177,0.719,0.104,-0.9986,negative
2006-03-08,0.214,0.709,0.077,-0.9995,negative
2006-03-09,0.097,0.839,0.064,-0.988,negative
2006-03-10,0.116,0.809,0.075,-0.9917,negative
2006-03-11,0.163,0.775,0.062,-0.9976,negative
2006-03-12,0.16,0.731,0.109,-0.9952,negative
2006-03-13,0.159,0.78,0.061,-0.9987,negative
2006-03-14,0.106,0.807,0.087,-0.8668,negative
2006-03-15,0.134,0.813,0.053,-0.9778,negative
2006-03-16,0.137,0.782,0.081,-0.9875,negative
2006-03-17,0.099,0.851,0.05,-0.99,negative
2006-03-18,0.121,0.8,0.079,-0.9954,negative
2006-03-19,0.145,0.798,0.057,-0.997,negative
2006-03-20,0.153,0.738,0.109,-0.9962,negative
2006-03-21,0.107,0.792,0.102,-0.8541,negative
2006-03-22,0.164,0.783,0.053,-0.9987,negative
2006-03-23,0.106,0.762,0.133,0.9595,positive
2006-03-24,0.082,0.84,0.079,0.7255,positive
2006-03-25,0.131,0.771,0.097,-0.9829,negative
2006-03-26,0.187,0.733,0.08,-0.9986,negative
2006-03-27,0.13,0.792,0.077,-0.9947,negative
2006-03-28,0.15,0.777,0.073,-0.9981,negative
2006-03-29,0.121,0.818,0.061,-0.9966,negative
2006-03-30,0.109,0.847,0.044,-0.9901,negative
2006-03-31,0.134,0.774,0.092,-0.9899,negative
2006-04-01,0.109,0.823,0.067,-0.983,negative
2006-04-02,0.065,0.856,0.079,0.4243,positive
2006-04-03,0.095,0.847,0.058,-0.9814,negative
2006-04-04,0.155,0.716,0.13,-0.9893,negative
2006-04-05,0.098,0.818,0.085,-0.9557,negative
2006-04-06,0.095,0.825,0.079,-0.9137,negative
2006-04-07,0.125,0.838,0.037,-0.9955,negative
2006-04-08,0.125,0.812,0.063,-0.9956,negative
2006-04-09,0.113,0.772,0.116,-0.8413,negative
2006-04-10,0.138,0.798,0.064,-0.9959,negative
2006-04-11,0.119,0.78,0.1,-0.977,negative
2006-04-12,0.145,0.77,0.085,-0.9956,negative
2006-04-13,0.112,0.785,0.103,-0.9258,negative
2006-04-14,0.107,0.826,0.067,-0.9816,negative
2006-04-15,0.109,0.846,0.044,-0.9952,negative
2006-04-16,0.144,0.792,0.064,-0.9967,negative
2006-04-17,0.097,0.822,0.081,-0.9325,negative
2006-04-18,0.076,0.831,0.093,0.8175,positive
2006-04-19,0.147,0.728,0.125,-0.988,negative
2006-04-20,0.066,0.865,0.07,-0.6343,negative
2006-04-21,0.129,0.799,0.072,-0.9915,negative
2006-04-22,0.146,0.778,0.077,-0.9947,negative
2006-04-23,0.092,0.808,0.1,0.7482,positive
2006-04-24,0.138,0.784,0.077,-0.9966,negative
2006-04-25,0.169,0.74,0.092,-0.9969,negative
2006-04-26,0.143,0.761,0.096,-0.9897,negative
2006-04-27,0.138,0.771,0.092,-0.9929,negative
2006-04-28,0.096,0.856,0.048,-0.9902,negative
2006-04-29,0.102,0.815,0.083,-0.855,negative
2006-04-30,0.14,0.781,0.078,-0.9931,negative
2006-05-01,0.195,0.753,0.052,-0.9985,negative
2006-05-02,0.107,0.827,0.066,-0.9869,negative
2006-05-03,0.177,0.731,0.092,-0.9986,negative
2006-05-04,0.133,0.793,0.074,-0.9967,negative
2006-05-05,0.106,0.781,0.113,-0.8519,negative
2006-05-06,0.151,0.738,0.111,-0.9856,negative
2006-05-07,0.105,0.804,0.091,-0.8922,negative
2006-05-08,0.113,0.81,0.077,-0.9873,negative
2006-05-09,0.094,0.825,0.081,-0.9364,negative
2006-05-10,0.169,0.77,0.061,-0.9987,negative
2006-05-11,0.08,0.803,0.117,0.9968,positive
2006-05-12,0.16,0.749,0.09,-0.9971,negative
2006-05-13,0.141,0.776,0.083,-0.9948,negative
2006-05-14,0.144,0.782,0.074,-0.9964,negative
2006-05-15,0.17,0.754,0.076,-0.9985,negative
2006-05-16,0.134,0.793,0.073,-0.9962,negative
2006-05-17,0.134,0.788,0.078,-0.9941,negative
2006-05-18,0.136,0.778,0.085,-0.9978,negative
2006-05-19,0.15,0.757,0.093,-0.9945,negative
2006-05-20,0.204,0.733,0.064,-0.9989,negative
2006-05-21,0.113,0.815,0.072,-0.9902,negative
2006-05-22,0.167,0.748,0.085,-0.998,negative
2006-05-23,0.123,0.824,0.054,-0.9956,negative
2006-05-24,0.148,0.776,0.076,-0.9979,negative
2006-05-25,0.133,0.782,0.085,-0.9966,negative
2006-05-26,0.156,0.767,0.078,-0.996,negative
2006-05-27,0.118,0.817,0.065,-0.9931,negative
2006-05-28,0.128,0.782,0.091,-0.9741,negative
2006-05-29,0.178,0.743,0.079,-0.9986,negative
2006-05-30,0.126,0.759,0.116,-0.8973,negative
2006-05-31,0.108,0.815,0.077,-0.9813,negative
2006-06-01,0.131,0.779,0.09,-0.9957,negative
2006-06-02,0.189,0.714,0.097,-0.9982,negative
2006-06-03,0.165,0.778,0.057,-0.9985,negative
2006-06-04,0.132,0.783,0.085,-0.9924,negative
2006-06-05,0.117,0.818,0.064,-0.9926,negative
2006-06-06,0.13,0.801,0.069,-0.9965,negative
2006-06-07,0.145,0.797,0.059,-0.9978,negative
2006-06-08,0.111,0.808,0.081,-0.9859,negative
2006-06-09,0.145,0.783,0.072,-0.9977,negative
2006-06-10,0.174,0.775,0.052,-0.9981,negative
2006-06-11,0.167,0.753,0.081,-0.9981,negative
2006-06-12,0.192,0.738,0.07,-0.9986,negative
2006-06-13,0.178,0.75,0.073,-0.9992,negative
2006-06-14,0.119,0.822,0.059,-0.9944,negative
2006-06-15,0.153,0.758,0.089,-0.997,negative
2006-06-16,0.116,0.815,0.069,-0.9907,negative
2006-06-17,0.142,0.786,0.071,-0.997,negative
2006-06-18,0.119,0.78,0.101,-0.9688,negative
2006-06-19,0.143,0.788,0.069,-0.9975,negative
2006-06-20,0.178,0.761,0.061,-0.9993,negative
2006-06-21,0.135,0.797,0.068,-0.9953,negative
2006-06-22,0.161,0.745,0.094,-0.9974,negative
2006-06-23,0.15,0.782,0.067,-0.9973,negative
2006-06-24,0.122,0.803,0.075,-0.992,negative
2006-06-25,0.124,0.81,0.067,-0.9941,negative
2006-06-26,0.152,0.784,0.064,-0.9975,negative
2006-06-27,0.122,0.792,0.086,-0.9904,negative
2006-06-28,0.138,0.809,0.052,-0.9984,negative
2006-06-29,0.135,0.782,0.083,-0.9921,negative
2006-06-30,0.151,0.795,0.054,-0.9974,negative
2006-07-01,0.119,0.801,0.08,-0.988,negative
2006-07-02,0.188,0.745,0.067,-0.999,negative
2006-07-03,0.156,0.781,0.063,-0.9984,negative
2006-07-04,0.139,0.765,0.096,-0.9921,negative
2006-07-05,0.103,0.853,0.044,-0.9948,negative
2006-07-06,0.165,0.776,0.059,-0.9982,negative
2006-07-07,0.128,0.813,0.058,-0.9976,negative
2006-07-08,0.099,0.86,0.041,-0.9893,negative
2006-07-09,0.14,0.804,0.056,-0.9968,negative
2006-07-10,0.139,0.785,0.076,-0.9935,negative
2006-07-11,0.12,0.823,0.057,-0.9962,negative
2006-07-12,0.153,0.759,0.088,-0.9984,negative
2006-07-13,0.196,0.678,0.127,-0.9981,negative
2006-07-14,0.143,0.78,0.076,-0.9968,negative
2006-07-15,0.168,0.791,0.041,-0.9986,negative
2006-07-16,0.155,0.759,0.087,-0.9952,negative
2006-07-17,0.133,0.782,0.085,-0.9894,negative
2006-07-18,0.107,0.829,0.063,-0.99,negative
2006-07-19,0.132,0.826,0.042,-0.9986,negative
2006-07-20,0.126,0.744,0.13,0.6679,positive
2006-07-21,0.183,0.753,0.064,-0.9987,negative
2006-07-22,0.168,0.755,0.076,-0.9972,negative
2006-07-23,0.098,0.825,0.077,-0.7777,negative
2006-07-24,0.104,0.801,0.095,-0.838,negative
2006-07-25,0.127,0.774,0.099,-0.9808,negative
2006-07-26,0.139,0.782,0.079,-0.9952,negative
2006-07-27,0.167,0.744,0.09,-0.9985,negative
2006-07-28,0.124,0.755,0.121,-0.8986,negative
2006-07-29,0.133,0.804,0.063,-0.9974,negative
2006-07-30,0.154,0.778,0.068,-0.9964,negative
2006-07-31,0.188,0.756,0.057,-0.9989,negative
2006-08-01,0.196,0.725,0.08,-0.9993,negative
2006-08-02,0.111,0.821,0.068,-0.9909,negative
2006-08-03,0.144,0.816,0.04,-0.9989,negative
2006-08-04,0.158,0.781,0.062,-0.9988,negative
2006-08-05,0.157,0.734,0.109,-0.9968,negative
2006-08-06,0.184,0.717,0.099,-0.9987,negative
2006-08-07,0.176,0.727,0.096,-0.9982,negative
2006-08-08,0.119,0.815,0.066,-0.9948,negative
2006-08-09,0.149,0.776,0.075,-0.9989,negative
2006-08-10,0.097,0.827,0.076,-0.99,negative
2006-08-11,0.144,0.775,0.081,-0.998,negative
2006-08-12,0.128,0.798,0.074,-0.9946,negative
2006-08-13,0.133,0.791,0.076,-0.9941,negative
2006-08-14,0.115,0.791,0.094,-0.9704,negative
2006-08-15,0.106,0.78,0.114,-0.669,negative
2006-08-16,0.079,0.836,0.085,-0.7241,negative
2006-08-17,0.176,0.737,0.087,-0.9992,negative
2006-08-18,0.109,0.798,0.092,-0.9663,negative
2006-08-19,0.105,0.81,0.086,-0.9746,negative
2006-08-20,0.086,0.791,0.123,0.9788,positive
2006-08-21,0.096,0.789,0.115,0.9669,positive
2006-08-22,0.057,0.87,0.073,0.91,positive
2006-08-23,0.117,0.807,0.076,-0.9948,negative
2006-08-24,0.162,0.746,0.091,-0.9987,negative
2006-08-25,0.136,0.792,0.072,-0.9974,negative
2006-08-26,0.126,0.805,0.069,-0.9946,negative
2006-08-27,0.163,0.779,0.058,-0.9982,negative
2006-08-28,0.146,0.772,0.081,-0.997,negative
2006-08-29,0.11,0.808,0.082,-0.9874,negative
2006-08-30,0.146,0.77,0.085,-0.9984,negative
2006-08-31,0.128,0.82,0.052,-0.998,negative
2006-09-01,0.122,0.775,0.104,-0.9813,negative
2006-09-02,0.146,0.787,0.066,-0.998,negative
2006-09-03,0.163,0.767,0.07,-0.9982,negative
2006-09-04,0.118,0.795,0.087,-0.9911,negative
2006-09-05,0.12,0.801,0.08,-0.995,negative
2006-09-06,0.113,0.758,0.129,0.9721,positive
2006-09-07,0.181,0.739,0.079,-0.9992,negative
2006-09-08,0.13,0.797,0.073,-0.996,negative
2006-09-09,0.11,0.803,0.088,-0.963,negative
2006-09-10,0.197,0.697,0.105,-0.9981,negative
2006-09-11,0.124,0.804,0.073,-0.9942,negative
2006-09-12,0.117,0.784,0.099,-0.9586,negative
2006-09-13,0.106,0.796,0.098,-0.8931,negative
2006-09-14,0.14,0.797,0.063,-0.9985,negative
2006-09-15,0.136,0.803,0.061,-0.9984,negative
2006-09-16,0.108,0.846,0.045,-0.9949,negative
2006-09-17,0.111,0.767,0.122,0.6075,positive
2006-09-18,0.122,0.784,0.094,-0.9921,negative
2006-09-19,0.132,0.795,0.073,-0.9976,negative
2006-09-20,0.117,0.817,0.066,-0.9957,negative
2006-09-21,0.132,0.766,0.102,-0.9909,negative
2006-09-22,0.084,0.796,0.121,0.9782,positive
2006-09-23,0.1,0.792,0.108,-0.4157,negative
